geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,dim_5,dim_5_t,ind_string,valor,ano_referencia
11,Norte,2,M,8,45 - 49 anos,22,2.º ciclo,28 102,28102,2021
11,Norte,T,HM,8,45 - 49 anos,21,1.º ciclo,28 177,28177,2021
11,Norte,T,HM,4,25 - 29 anos,23,3.º ciclo,28 495,28495,2021
11,Norte,1,H,7,40 - 44 anos,5,Ensino superior,29 040,29040,2021
11,Norte,2,M,8,45 - 49 anos,53,Licenciatura,29 179,29179,2021
11,Norte,1,H,6,35 - 39 anos,23,3.º ciclo,29 193,29193,2021
11,Norte,1,H,8,45 - 49 anos,3,Ensino secundário,29 304,29304,2021
11,Norte,1,H,4,25 - 29 anos,5,Ensino superior,29 458,29458,2021
11,Norte,T,HM,9,50 - 54 anos,53,Licenciatura,30 420,30420,2021
11,Norte,2,M,3,20 - 24 anos,5,Ensino superior,30 599,30599,2021
11,Norte,2,M,5,30 - 34 anos,3,Ensino secundário,30 732,30732,2021
11,Norte,2,M,9,50 - 54 anos,22,2.º ciclo,30 760,30760,2021
11,Norte,1,H,6,35 - 39 anos,3,Ensino secundário,30 800,30800,2021
11,Norte,1,H,5,30 - 34 anos,3,Ensino secundário,31 236,31236,2021
11,Norte,T,HM,4,25 - 29 anos,54,Mestrado,31 282,31282,2021
11,Norte,2,M,6,35 - 39 anos,53,Licenciatura,31 475,31475,2021
11,Norte,T,HM,T,Total,4,Ensino pós-secundário,31 867,31867,2021
11,Norte,2,M,6,35 - 39 anos,2,Ensino básico,32 314,32314,2021
11,Norte,T,HM,10,55 - 59 anos,5,Ensino superior,32 325,32325,2021
11,Norte,1,H,5,30 - 34 anos,2,Ensino básico,32 382,32382,2021
11,Norte,1,H,7,40 - 44 anos,3,Ensino secundário,32 728,32728,2021
11,Norte,1,H,2,15 - 19 anos,3,Ensino secundário,33 209,33209,2021
11,Norte,2,M,8,45 - 49 anos,3,Ensino secundário,33 536,33536,2021
11,Norte,2,M,1,Menos de 15 anos,21,1.º ciclo,33 697,33697,2021
11,Norte,2,M,6,35 - 39 anos,3,Ensino secundário,33 883,33883,2021
11,Norte,1,H,8,45 - 49 anos,22,2.º ciclo,34 132,34132,2021
11,Norte,T,HM,11,60 - 64 anos,3,Ensino secundário,34 180,34180,2021
11,Norte,2,M,4,25 - 29 anos,3,Ensino secundário,34 344,34344,2021
11,Norte,T,HM,4,25 - 29 anos,2,Ensino básico,34 849,34849,2021
11,Norte,1,H,9,50 - 54 anos,22,2.º ciclo,35 219,35219,2021
11,Norte,2,M,7,40 - 44 anos,53,Licenciatura,35 274,35274,2021
11,Norte,1,H,1,Menos de 15 anos,21,1.º ciclo,35 360,35360,2021
11,Norte,2,M,2,15 - 19 anos,3,Ensino secundário,36 218,36218,2021
11,Norte,T,HM,11,60 - 64 anos,23,3.º ciclo,36 419,36419,2021
11,Norte,2,M,7,40 - 44 anos,3,Ensino secundário,37 059,37059,2021
11,Norte,T,HM,T,Total,52,Bacharelato,37 748,37748,2021
11,Norte,2,M,8,45 - 49 anos,5,Ensino superior,38 501,38501,2021
11,Norte,T,HM,5,30 - 34 anos,23,3.º ciclo,38 647,38647,2021
11,Norte,T,HM,5,30 - 34 anos,53,Licenciatura,39 022,39022,2021
11,Norte,T,HM,11,60 - 64 anos,22,2.º ciclo,39 342,39342,2021
11,Norte,T,HM,3,20 - 24 anos,53,Licenciatura,39 360,39360,2021
11,Norte,1,H,4,25 - 29 anos,3,Ensino secundário,40 466,40466,2021
11,Norte,T,HM,4,25 - 29 anos,53,Licenciatura,40 985,40985,2021
11,Norte,T,HM,7,40 - 44 anos,22,2.º ciclo,41 602,41602,2021
11,Norte,1,H,10,55 - 59 anos,21,1.º ciclo,42 103,42103,2021
11,Norte,2,M,5,30 - 34 anos,5,Ensino superior,42 221,42221,2021
11,Norte,T,HM,9,50 - 54 anos,5,Ensino superior,42 231,42231,2021
11,Norte,T,HM,10,55 - 59 anos,3,Ensino secundário,42 946,42946,2021
11,Norte,2,M,1,Menos de 15 anos,22,2.º ciclo,43 668,43668,2021
11,Norte,1,H,6,35 - 39 anos,2,Ensino básico,44 258,44258,2021
11,Norte,2,M,6,35 - 39 anos,5,Ensino superior,44 844,44844,2021
11,Norte,2,M,4,25 - 29 anos,5,Ensino superior,44 852,44852,2021
11,Norte,2,M,7,40 - 44 anos,5,Ensino superior,45 872,45872,2021
11,Norte,1,H,1,Menos de 15 anos,22,2.º ciclo,46 129,46129,2021
11,Norte,T,HM,10,55 - 59 anos,23,3.º ciclo,46 350,46350,2021
11,Norte,2,M,10,55 - 59 anos,21,1.º ciclo,46 540,46540,2021
11,Norte,T,HM,8,45 - 49 anos,53,Licenciatura,46 837,46837,2021
11,Norte,2,M,7,40 - 44 anos,2,Ensino básico,47 493,47493,2021
11,Norte,2,M,2,15 - 19 anos,23,3.º ciclo,47 796,47796,2021
11,Norte,T,HM,6,35 - 39 anos,53,Licenciatura,49 164,49164,2021
11,Norte,T,HM,9,50 - 54 anos,3,Ensino secundário,49 341,49341,2021
11,Norte,1,H,T,Total,54,Mestrado,49 938,49938,2021
11,Norte,1,H,11,60 - 64 anos,21,1.º ciclo,50 133,50133,2021
11,Norte,T,HM,3,20 - 24 anos,5,Ensino superior,50 271,50271,2021
11,Norte,T,HM,9,50 - 54 anos,23,3.º ciclo,50 508,50508,2021
11,Norte,T,HM,6,35 - 39 anos,23,3.º ciclo,51 823,51823,2021
11,Norte,T,HM,7,40 - 44 anos,23,3.º ciclo,51 928,51928,2021
11,Norte,1,H,2,15 - 19 anos,23,3.º ciclo,52 224,52224,2021
11,Norte,T,HM,9,50 - 54 anos,21,1.º ciclo,52 774,52774,2021
11,Norte,2,M,2,15 - 19 anos,2,Ensino básico,53 014,53014,2021
11,Norte,T,HM,8,45 - 49 anos,23,3.º ciclo,53 744,53744,2021
11,Norte,T,HM,10,55 - 59 anos,22,2.º ciclo,53 870,53870,2021
11,Norte,T,HM,5,30 - 34 anos,2,Ensino básico,54 116,54116,2021
11,Norte,T,HM,7,40 - 44 anos,53,Licenciatura,56 539,56539,2021
11,Norte,1,H,7,40 - 44 anos,2,Ensino básico,57 340,57340,2021
11,Norte,2,M,3,20 - 24 anos,3,Ensino secundário,57 447,57447,2021
11,Norte,2,M,11,60 - 64 anos,21,1.º ciclo,58 247,58247,2021
11,Norte,1,H,13,70 - 74 anos,21,1.º ciclo,58 627,58627,2021
11,Norte,1,H,2,15 - 19 anos,2,Ensino básico,59 852,59852,2021
11,Norte,T,HM,5,30 - 34 anos,3,Ensino secundário,61 968,61968,2021
11,Norte,T,HM,8,45 - 49 anos,22,2.º ciclo,62 234,62234,2021
11,Norte,1,H,3,20 - 24 anos,3,Ensino secundário,62 322,62322,2021
11,Norte,T,HM,8,45 - 49 anos,3,Ensino secundário,62 840,62840,2021
11,Norte,1,H,12,65 - 69 anos,21,1.º ciclo,63 055,63055,2021
11,Norte,T,HM,8,45 - 49 anos,5,Ensino superior,63 084,63084,2021
11,Norte,T,HM,6,35 - 39 anos,3,Ensino secundário,64 683,64683,2021
11,Norte,T,HM,9,50 - 54 anos,22,2.º ciclo,65 979,65979,2021
11,Norte,T,HM,1,Menos de 15 anos,21,1.º ciclo,69 057,69057,2021
11,Norte,2,M,8,45 - 49 anos,2,Ensino básico,69 390,69390,2021
11,Norte,T,HM,2,15 - 19 anos,3,Ensino secundário,69 427,69427,2021
11,Norte,T,HM,5,30 - 34 anos,5,Ensino superior,69 683,69683,2021
11,Norte,T,HM,7,40 - 44 anos,3,Ensino secundário,69 787,69787,2021
11,Norte,2,M,13,70 - 74 anos,21,1.º ciclo,71 829,71829,2021
11,Norte,2,M,T,Total,54,Mestrado,71 839,71839,2021
11,Norte,2,M,14,75 ou mais anos,1,Nenhum,71 950,71950,2021
11,Norte,T,HM,6,35 - 39 anos,5,Ensino superior,72 388,72388,2021
11,Norte,T,HM,4,25 - 29 anos,5,Ensino superior,74 310,74310,2021
11,Norte,1,H,13,70 - 74 anos,2,Ensino básico,74 376,74376,2021
11,Norte,1,H,8,45 - 49 anos,2,Ensino básico,74 765,74765,2021
11,Norte,T,HM,4,25 - 29 anos,3,Ensino secundário,74 810,74810,2021
11,Norte,T,HM,7,40 - 44 anos,5,Ensino superior,74 912,74912,2021
11,Norte,T,HM,6,35 - 39 anos,2,Ensino básico,76 572,76572,2021
11,Norte,2,M,12,65 - 69 anos,21,1.º ciclo,77 268,77268,2021
11,Norte,1,H,12,65 - 69 anos,2,Ensino básico,81 995,81995,2021
11,Norte,2,M,1,Menos de 15 anos,2,Ensino básico,83 759,83759,2021
11,Norte,1,H,9,50 - 54 anos,2,Ensino básico,84 326,84326,2021
11,Norte,2,M,9,50 - 54 anos,2,Ensino básico,84 935,84935,2021
11,Norte,2,M,13,70 - 74 anos,2,Ensino básico,85 148,85148,2021
11,Norte,1,H,11,60 - 64 anos,2,Ensino básico,86 923,86923,2021
11,Norte,1,H,1,Menos de 15 anos,2,Ensino básico,87 603,87603,2021
11,Norte,T,HM,10,55 - 59 anos,21,1.º ciclo,88 643,88643,2021
11,Norte,T,HM,1,Menos de 15 anos,22,2.º ciclo,89 797,89797,2021
11,Norte,2,M,2,15 - 19 anos,T,Total,90 002,90002,2021
11,Norte,1,H,13,70 - 74 anos,T,Total,91 730,91730,2021
11,Norte,1,H,10,55 - 59 anos,2,Ensino básico,91 870,91870,2021
11,Norte,1,H,2,15 - 19 anos,T,Total,94 092,94092,2021
11,Norte,T,HM,14,75 ou mais anos,1,Nenhum,94 497,94497,2021
11,Norte,2,M,4,25 - 29 anos,T,Total,95 149,95149,2021
11,Norte,2,M,12,65 - 69 anos,2,Ensino básico,95 416,95416,2021
11,Norte,1,H,14,75 ou mais anos,21,1.º ciclo,95 524,95524,2021
11,Norte,1,H,5,30 - 34 anos,T,Total,95 809,95809,2021
11,Norte,1,H,4,25 - 29 anos,T,Total,96 745,96745,2021
11,Norte,2,M,10,55 - 59 anos,2,Ensino básico,96 993,96993,2021
11,Norte,2,M,11,60 - 64 anos,2,Ensino básico,97 218,97218,2021
11,Norte,2,M,5,30 - 34 anos,T,Total,98 491,98491,2021
11,Norte,2,M,3,20 - 24 anos,T,Total,99 152,99152,2021
11,Norte,T,HM,2,15 - 19 anos,23,3.º ciclo,100 020,100020,2021
11,Norte,1,H,3,20 - 24 anos,T,Total,102 688,102688,2021
11,Norte,T,HM,7,40 - 44 anos,2,Ensino básico,104 833,104833,2021
11,Norte,1,H,6,35 - 39 anos,T,Total,107 509,107509,2021
11,Norte,1,H,12,65 - 69 anos,T,Total,108 190,108190,2021
11,Norte,T,HM,11,60 - 64 anos,21,1.º ciclo,108 380,108380,2021
11,Norte,2,M,13,70 - 74 anos,T,Total,108 434,108434,2021
11,Norte,T,HM,2,15 - 19 anos,2,Ensino básico,112 866,112866,2021
11,Norte,1,H,14,75 ou mais anos,2,Ensino básico,113 738,113738,2021
11,Norte,2,M,6,35 - 39 anos,T,Total,115 036,115036,2021
11,Norte,T,HM,3,20 - 24 anos,3,Ensino secundário,119 769,119769,2021
11,Norte,1,H,11,60 - 64 anos,T,Total,119 946,119946,2021
11,Norte,T,HM,T,Total,54,Mestrado,121 777,121777,2021
11,Norte,1,H,7,40 - 44 anos,T,Total,124 090,124090,2021
11,Norte,2,M,14,75 ou mais anos,21,1.º ciclo,124 623,124623,2021
11,Norte,2,M,12,65 - 69 anos,T,Total,124 964,124964,2021
11,Norte,1,H,9,50 - 54 anos,T,Total,128 717,128717,2021
11,Norte,1,H,10,55 - 59 anos,T,Total,129 232,129232,2021
11,Norte,T,HM,13,70 - 74 anos,21,1.º ciclo,130 456,130456,2021
11,Norte,2,M,1,Menos de 15 anos,1,Nenhum,130 819,130819,2021
11,Norte,1,H,8,45 - 49 anos,T,Total,133 742,133742,2021
11,Norte,2,M,7,40 - 44 anos,T,Total,134 686,134686,2021
11,Norte,2,M,11,60 - 64 anos,T,Total,136 500,136500,2021
11,Norte,1,H,1,Menos de 15 anos,1,Nenhum,137 984,137984,2021
11,Norte,2,M,14,75 ou mais anos,2,Ensino básico,140 211,140211,2021
11,Norte,T,HM,12,65 - 69 anos,21,1.º ciclo,140 323,140323,2021
11,Norte,2,M,9,50 - 54 anos,T,Total,142 900,142900,2021
11,Norte,T,HM,8,45 - 49 anos,2,Ensino básico,144 155,144155,2021
11,Norte,1,H,T,Total,53,Licenciatura,144 962,144962,2021
11,Norte,2,M,10,55 - 59 anos,T,Total,145 438,145438,2021
11,Norte,2,M,8,45 - 49 anos,T,Total,146 241,146241,2021
11,Norte,1,H,14,75 ou mais anos,T,Total,149 743,149743,2021
11,Norte,T,HM,13,70 - 74 anos,2,Ensino básico,159 524,159524,2021
11,Norte,T,HM,9,50 - 54 anos,2,Ensino básico,169 261,169261,2021
11,Norte,T,HM,1,Menos de 15 anos,2,Ensino básico,171 362,171362,2021
11,Norte,T,HM,12,65 - 69 anos,2,Ensino básico,177 411,177411,2021
11,Norte,T,HM,2,15 - 19 anos,T,Total,184 094,184094,2021
11,Norte,T,HM,11,60 - 64 anos,2,Ensino básico,184 141,184141,2021
11,Norte,T,HM,10,55 - 59 anos,2,Ensino básico,188 863,188863,2021
11,Norte,T,HM,4,25 - 29 anos,T,Total,191 894,191894,2021
11,Norte,T,HM,5,30 - 34 anos,T,Total,194 300,194300,2021
11,Norte,1,H,T,Total,1,Nenhum,197 636,197636,2021
11,Norte,T,HM,13,70 - 74 anos,T,Total,200 164,200164,2021
11,Norte,T,HM,3,20 - 24 anos,T,Total,201 840,201840,2021
11,Norte,2,M,T,Total,22,2.º ciclo,205 280,205280,2021
11,Norte,2,M,1,Menos de 15 anos,T,Total,214 578,214578,2021
11,Norte,T,HM,14,75 ou mais anos,21,1.º ciclo,220 147,220147,2021
11,Norte,1,H,T,Total,5,Ensino superior,221 379,221379,2021
11,Norte,T,HM,6,35 - 39 anos,T,Total,222 545,222545,2021
11,Norte,1,H,1,Menos de 15 anos,T,Total,225 587,225587,2021
11,Norte,2,M,14,75 ou mais anos,T,Total,227 195,227195,2021
11,Norte,2,M,T,Total,53,Licenciatura,233 055,233055,2021
11,Norte,T,HM,12,65 - 69 anos,T,Total,233 154,233154,2021
11,Norte,1,H,T,Total,22,2.º ciclo,240 547,240547,2021
11,Norte,2,M,T,Total,1,Nenhum,249 411,249411,2021
11,Norte,T,HM,14,75 ou mais anos,2,Ensino básico,253 949,253949,2021
11,Norte,T,HM,11,60 - 64 anos,T,Total,256 446,256446,2021
11,Norte,T,HM,7,40 - 44 anos,T,Total,258 776,258776,2021
11,Norte,2,M,T,Total,23,3.º ciclo,261 098,261098,2021
11,Norte,T,HM,1,Menos de 15 anos,1,Nenhum,268 803,268803,2021
11,Norte,T,HM,9,50 - 54 anos,T,Total,271 617,271617,2021
11,Norte,T,HM,10,55 - 59 anos,T,Total,274 670,274670,2021
11,Norte,T,HM,8,45 - 49 anos,T,Total,279 983,279983,2021
11,Norte,1,H,T,Total,23,3.º ciclo,292 739,292739,2021
11,Norte,2,M,T,Total,5,Ensino superior,338 042,338042,2021
11,Norte,1,H,T,Total,3,Ensino secundário,340 894,340894,2021
11,Norte,2,M,T,Total,3,Ensino secundário,348 943,348943,2021
11,Norte,T,HM,14,75 ou mais anos,T,Total,376 938,376938,2021
11,Norte,T,HM,T,Total,53,Licenciatura,378 017,378017,2021
11,Norte,1,H,T,Total,21,1.º ciclo,395 952,395952,2021
11,Norte,T,HM,1,Menos de 15 anos,T,Total,440 165,440165,2021
11,Norte,T,HM,T,Total,22,2.º ciclo,445 827,445827,2021
11,Norte,T,HM,T,Total,1,Nenhum,447 047,447047,2021
11,Norte,2,M,T,Total,21,1.º ciclo,462 798,462798,2021
11,Norte,T,HM,T,Total,23,3.º ciclo,553 837,553837,2021
11,Norte,T,HM,T,Total,5,Ensino superior,559 421,559421,2021
11,Norte,T,HM,T,Total,3,Ensino secundário,689 837,689837,2021
11,Norte,T,HM,T,Total,21,1.º ciclo,858 750,858750,2021
11,Norte,2,M,T,Total,2,Ensino básico,929 176,929176,2021
11,Norte,1,H,T,Total,2,Ensino básico,929 238,929238,2021
11,Norte,1,H,T,Total,T,Total,1 707 820,1707820,2021
11,Norte,T,HM,T,Total,2,Ensino básico,1 858 414,1858414,2021
11,Norte,2,M,T,Total,T,Total,1 878 766,1878766,2021
11,Norte,T,HM,T,Total,T,Total,3 586 586,3586586,2021
11,Norte,2,M,1,Menos de 15 anos,54,Mestrado,0,0,2021
11,Norte,T,HM,14,75 ou mais anos,4,Ensino pós-secundário,0,0,2021
11,Norte,1,H,1,Menos de 15 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,2,M,1,Menos de 15 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,2,M,1,Menos de 15 anos,3,Ensino secundário,0,0,2021
11,Norte,2,M,1,Menos de 15 anos,52,Bacharelato,0,0,2021
11,Norte,2,M,11,60 - 64 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,2,M,1,Menos de 15 anos,53,Licenciatura,0,0,2021
11,Norte,1,H,1,Menos de 15 anos,55,Doutoramento,0,0,2021
11,Norte,1,H,1,Menos de 15 anos,53,Licenciatura,0,0,2021
11,Norte,1,H,14,75 ou mais anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,T,HM,13,70 - 74 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,2,M,9,50 - 54 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,1,H,2,15 - 19 anos,55,Doutoramento,0,0,2021
11,Norte,1,H,12,65 - 69 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,T,HM,14,75 ou mais anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,1,H,4,25 - 29 anos,52,Bacharelato,0,0,2021
11,Norte,2,M,2,15 - 19 anos,54,Mestrado,0,0,2021
11,Norte,T,HM,1,Menos de 15 anos,53,Licenciatura,0,0,2021
11,Norte,T,HM,9,50 - 54 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,T,HM,1,Menos de 15 anos,54,Mestrado,0,0,2021
11,Norte,1,H,13,70 - 74 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,2,M,2,15 - 19 anos,55,Doutoramento,0,0,2021
11,Norte,2,M,11,60 - 64 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,2,M,14,75 ou mais anos,4,Ensino pós-secundário,0,0,2021
11,Norte,1,H,10,55 - 59 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,1,H,9,50 - 54 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,T,HM,2,15 - 19 anos,53,Licenciatura,0,0,2021
11,Norte,T,HM,2,15 - 19 anos,54,Mestrado,0,0,2021
11,Norte,2,M,1,Menos de 15 anos,55,Doutoramento,0,0,2021
11,Norte,T,HM,1,Menos de 15 anos,3,Ensino secundário,0,0,2021
11,Norte,1,H,8,45 - 49 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,1,H,1,Menos de 15 anos,52,Bacharelato,0,0,2021
11,Norte,1,H,12,65 - 69 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,T,HM,2,15 - 19 anos,55,Doutoramento,0,0,2021
11,Norte,2,M,12,65 - 69 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,T,HM,12,65 - 69 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,2,M,10,55 - 59 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,2,M,4,25 - 29 anos,52,Bacharelato,0,0,2021
11,Norte,1,H,1,Menos de 15 anos,5,Ensino superior,0,0,2021
11,Norte,1,H,13,70 - 74 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,1,H,2,15 - 19 anos,52,Bacharelato,0,0,2021
11,Norte,2,M,2,15 - 19 anos,53,Licenciatura,0,0,2021
11,Norte,2,M,3,20 - 24 anos,52,Bacharelato,0,0,2021
11,Norte,T,HM,11,60 - 64 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,2,M,13,70 - 74 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,T,HM,1,Menos de 15 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,1,H,2,15 - 19 anos,54,Mestrado,0,0,2021
11,Norte,1,H,3,20 - 24 anos,52,Bacharelato,0,0,2021
11,Norte,2,M,1,Menos de 15 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,T,HM,13,70 - 74 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,T,HM,10,55 - 59 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,T,HM,8,45 - 49 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,1,H,2,15 - 19 anos,53,Licenciatura,0,0,2021
11,Norte,2,M,13,70 - 74 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,T,HM,4,25 - 29 anos,52,Bacharelato,0,0,2021
11,Norte,T,HM,1,Menos de 15 anos,52,Bacharelato,0,0,2021
11,Norte,T,HM,1,Menos de 15 anos,5,Ensino superior,0,0,2021
11,Norte,1,H,11,60 - 64 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,T,HM,11,60 - 64 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,1,H,1,Menos de 15 anos,3,Ensino secundário,0,0,2021
11,Norte,1,H,1,Menos de 15 anos,54,Mestrado,0,0,2021
11,Norte,T,HM,12,65 - 69 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,1,H,1,Menos de 15 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,2,M,1,Menos de 15 anos,5,Ensino superior,0,0,2021
11,Norte,T,HM,2,15 - 19 anos,52,Bacharelato,0,0,2021
11,Norte,2,M,14,75 ou mais anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,2,M,12,65 - 69 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,T,HM,1,Menos de 15 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,1,H,11,60 - 64 anos,4,Ensino pós-secundário,0,0,2021
11,Norte,1,H,14,75 ou mais anos,4,Ensino pós-secundário,0,0,2021
11,Norte,2,M,8,45 - 49 anos,51,Curso técnico superior profissional,0,0,2021
11,Norte,T,HM,1,Menos de 15 anos,55,Doutoramento,0,0,2021
11,Norte,2,M,2,15 - 19 anos,52,Bacharelato,0,0,2021
11,Norte,T,HM,3,20 - 24 anos,52,Bacharelato,0,0,2021
16,Centro,2,M,11,60 - 64 anos,51,Curso técnico superior profissional,1,1,2021
16,Centro,T,HM,11,60 - 64 anos,51,Curso técnico superior profissional,1,1,2021
16,Centro,1,H,3,20 - 24 anos,55,Doutoramento,11,11,2021
16,Centro,2,M,3,20 - 24 anos,55,Doutoramento,21,21,2021
16,Centro,T,HM,3,20 - 24 anos,55,Doutoramento,32,32,2021
16,Centro,2,M,2,15 - 19 anos,4,Ensino pós-secundário,38,38,2021
16,Centro,2,M,7,40 - 44 anos,51,Curso técnico superior profissional,52,52,2021
16,Centro,2,M,2,15 - 19 anos,5,Ensino superior,53,53,2021
16,Centro,2,M,2,15 - 19 anos,51,Curso técnico superior profissional,53,53,2021
16,Centro,1,H,2,15 - 19 anos,4,Ensino pós-secundário,64,64,2021
16,Centro,1,H,7,40 - 44 anos,51,Curso técnico superior profissional,95,95,2021
16,Centro,2,M,10,55 - 59 anos,4,Ensino pós-secundário,101,101,2021
16,Centro,T,HM,2,15 - 19 anos,4,Ensino pós-secundário,102,102,2021
16,Centro,1,H,5,30 - 34 anos,52,Bacharelato,108,108,2021
16,Centro,1,H,2,15 - 19 anos,5,Ensino superior,113,113,2021
16,Centro,1,H,2,15 - 19 anos,51,Curso técnico superior profissional,113,113,2021
16,Centro,2,M,14,75 ou mais anos,55,Doutoramento,115,115,2021
16,Centro,2,M,6,35 - 39 anos,51,Curso técnico superior profissional,120,120,2021
16,Centro,1,H,4,25 - 29 anos,55,Doutoramento,121,121,2021
16,Centro,2,M,5,30 - 34 anos,52,Bacharelato,123,123,2021
16,Centro,2,M,13,70 - 74 anos,55,Doutoramento,135,135,2021
16,Centro,T,HM,7,40 - 44 anos,51,Curso técnico superior profissional,147,147,2021
16,Centro,2,M,5,30 - 34 anos,51,Curso técnico superior profissional,148,148,2021
16,Centro,1,H,10,55 - 59 anos,4,Ensino pós-secundário,149,149,2021
16,Centro,2,M,4,25 - 29 anos,55,Doutoramento,152,152,2021
16,Centro,2,M,2,15 - 19 anos,21,1.º ciclo,161,161,2021
16,Centro,T,HM,2,15 - 19 anos,5,Ensino superior,166,166,2021
16,Centro,T,HM,2,15 - 19 anos,51,Curso técnico superior profissional,166,166,2021
16,Centro,2,M,14,75 ou mais anos,54,Mestrado,167,167,2021
16,Centro,1,H,2,15 - 19 anos,21,1.º ciclo,184,184,2021
16,Centro,2,M,3,20 - 24 anos,21,1.º ciclo,213,213,2021
16,Centro,1,H,13,70 - 74 anos,55,Doutoramento,222,222,2021
16,Centro,2,M,12,65 - 69 anos,55,Doutoramento,224,224,2021
16,Centro,T,HM,5,30 - 34 anos,52,Bacharelato,231,231,2021
16,Centro,1,H,14,75 ou mais anos,54,Mestrado,240,240,2021
16,Centro,T,HM,10,55 - 59 anos,4,Ensino pós-secundário,250,250,2021
16,Centro,2,M,13,70 - 74 anos,54,Mestrado,263,263,2021
16,Centro,1,H,3,20 - 24 anos,21,1.º ciclo,264,264,2021
16,Centro,2,M,4,25 - 29 anos,51,Curso técnico superior profissional,264,264,2021
16,Centro,T,HM,4,25 - 29 anos,55,Doutoramento,273,273,2021
16,Centro,1,H,14,75 ou mais anos,55,Doutoramento,280,280,2021
16,Centro,1,H,6,35 - 39 anos,51,Curso técnico superior profissional,295,295,2021
16,Centro,1,H,12,65 - 69 anos,55,Doutoramento,324,324,2021
16,Centro,2,M,4,25 - 29 anos,21,1.º ciclo,333,333,2021
16,Centro,1,H,5,30 - 34 anos,55,Doutoramento,338,338,2021
16,Centro,T,HM,2,15 - 19 anos,21,1.º ciclo,345,345,2021
16,Centro,1,H,13,70 - 74 anos,54,Mestrado,346,346,2021
16,Centro,T,HM,13,70 - 74 anos,55,Doutoramento,357,357,2021
16,Centro,2,M,11,60 - 64 anos,55,Doutoramento,361,361,2021
16,Centro,2,M,2,15 - 19 anos,1,Nenhum,367,367,2021
16,Centro,1,H,5,30 - 34 anos,51,Curso técnico superior profissional,395,395,2021
16,Centro,T,HM,14,75 ou mais anos,55,Doutoramento,395,395,2021
16,Centro,1,H,4,25 - 29 anos,21,1.º ciclo,398,398,2021
16,Centro,T,HM,14,75 ou mais anos,54,Mestrado,407,407,2021
16,Centro,1,H,2,15 - 19 anos,1,Nenhum,412,412,2021
16,Centro,T,HM,6,35 - 39 anos,51,Curso técnico superior profissional,415,415,2021
16,Centro,2,M,5,30 - 34 anos,55,Doutoramento,435,435,2021
16,Centro,1,H,6,35 - 39 anos,55,Doutoramento,464,464,2021
16,Centro,2,M,12,65 - 69 anos,54,Mestrado,471,471,2021
16,Centro,2,M,3,20 - 24 anos,1,Nenhum,476,476,2021
16,Centro,T,HM,3,20 - 24 anos,21,1.º ciclo,477,477,2021
16,Centro,2,M,5,30 - 34 anos,21,1.º ciclo,495,495,2021
16,Centro,1,H,11,60 - 64 anos,55,Doutoramento,502,502,2021
16,Centro,1,H,3,20 - 24 anos,1,Nenhum,506,506,2021
16,Centro,T,HM,5,30 - 34 anos,51,Curso técnico superior profissional,543,543,2021
16,Centro,2,M,10,55 - 59 anos,55,Doutoramento,544,544,2021
16,Centro,T,HM,12,65 - 69 anos,55,Doutoramento,548,548,2021
16,Centro,2,M,3,20 - 24 anos,51,Curso técnico superior profissional,562,562,2021
16,Centro,1,H,12,65 - 69 anos,54,Mestrado,592,592,2021
16,Centro,2,M,9,50 - 54 anos,55,Doutoramento,595,595,2021
